id,latitude,longitude,location,state,district,pincode,hospital_name,hospital_category,hospital_care_type,specialties,facilities,emergency_services,website,phone,source_name,source_facility_id,source_record_id,data_quality_status,coordinate_quality_status,validation_errors
20103,11.2009,78.1554,"POINT(78.1554 11.2009)","Tamil Nadu","Namakkal","637001","Government Taluk Hospital, Namakkal","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-NAM-0103",20103,CLEANED,VALID_COORDINATE,
20104,12.1211,78.1582,"POINT(78.1582 12.1211)","Tamil Nadu","Dharmapuri","636701","Government Dharmapuri Medical College Hospital","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-DHA-0104",20104,CLEANED,VALID_COORDINATE,
20105,12.1331,78.1732,"POINT(78.1732 12.1331)","Tamil Nadu","Dharmapuri","636701","Senthil Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-DHA-0105",20105,CLEANED,VALID_COORDINATE,
20106,12.1031,78.1462,"POINT(78.1462 12.1031)","Tamil Nadu","Dharmapuri","636701","Government Taluk Hospital, Dharmapuri","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-DHA-0106",20106,CLEANED,VALID_COORDINATE,
20107,12.5186,78.2137,"POINT(78.2137 12.5186)","Tamil Nadu","Krishnagiri","635001","Government Medical College Hospital Krishnagiri","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KRI-0107",20107,CLEANED,VALID_COORDINATE,
20108,12.5306,78.2287,"POINT(78.2287 12.5306)","Tamil Nadu","Krishnagiri","635001","St. Louis Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-KRI-0108",20108,CLEANED,VALID_COORDINATE,
20109,12.5006,78.2017,"POINT(78.2017 12.5006)","Tamil Nadu","Krishnagiri","635001","Government Taluk Hospital, Krishnagiri","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KRI-0109",20109,CLEANED,VALID_COORDINATE,
20110,12.4958,78.5678,"POINT(78.5678 12.4958)","Tamil Nadu","Tirupathur","635601","District Headquarters Hospital Tirupathur","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0110",20110,CLEANED,VALID_COORDINATE,
20111,12.5078,78.5828,"POINT(78.5828 12.5078)","Tamil Nadu","Tirupathur","635601","Surya Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-TIR-0111",20111,CLEANED,VALID_COORDINATE,
20112,12.4778,78.5558,"POINT(78.5558 12.4778)","Tamil Nadu","Tirupathur","635601","Government Taluk Hospital, Tirupathur","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0112",20112,CLEANED,VALID_COORDINATE,
20113,12.9224,79.3323,"POINT(79.3323 12.9224)","Tamil Nadu","Ranipet","632401","District Headquarters Hospital Walajapet (Ranipet)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-RAN-0113",20113,CLEANED,VALID_COORDINATE,
20114,12.9344,79.3473,"POINT(79.3473 12.9344)","Tamil Nadu","Ranipet","632401","Scudder Memorial Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-RAN-0114",20114,CLEANED,VALID_COORDINATE,
20115,12.9044,79.3203,"POINT(79.3203 12.9044)","Tamil Nadu","Ranipet","632401","Government Taluk Hospital, Ranipet","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-RAN-0115",20115,CLEANED,VALID_COORDINATE,
20116,12.2253,79.0747,"POINT(79.0747 12.2253)","Tamil Nadu","Tiruvannamalai","606604","Government Tiruvannamalai Medical College Hospital","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0116",20116,CLEANED,VALID_COORDINATE,
20117,12.2373,79.0897,"POINT(79.0897 12.2373)","Tamil Nadu","Tiruvannamalai","606604","Ramana Maharshi Health Centre","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-TIR-0117",20117,CLEANED,VALID_COORDINATE,
20118,12.2073,79.0627,"POINT(79.0627 12.2073)","Tamil Nadu","Tiruvannamalai","606604","Government Taluk Hospital, Tiruvannamalai","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0118",20118,CLEANED,VALID_COORDINATE,
20119,11.7383,78.9639,"POINT(78.9639 11.7383)","Tamil Nadu","Kallakurichi","606202","Government Medical College Hospital Kallakurichi","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAL-0119",20119,CLEANED,VALID_COORDINATE,
20120,11.7503,78.9789,"POINT(78.9789 11.7503)","Tamil Nadu","Kallakurichi","606202","Siva Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-KAL-0120",20120,CLEANED,VALID_COORDINATE,
20121,11.7203,78.9519,"POINT(78.9519 11.7203)","Tamil Nadu","Kallakurichi","606202","Government Taluk Hospital, Kallakurichi","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAL-0121",20121,CLEANED,VALID_COORDINATE,
20122,11.1401,79.0786,"POINT(79.0786 11.1401)","Tamil Nadu","Ariyalur","621704","Government Medical College Hospital Ariyalur","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-ARI-0122",20122,CLEANED,VALID_COORDINATE,
20123,11.1521,79.0936,"POINT(79.0936 11.1521)","Tamil Nadu","Ariyalur","621704","Meenakshi Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-ARI-0123",20123,CLEANED,VALID_COORDINATE,
20124,11.1221,79.0666,"POINT(79.0666 11.1221)","Tamil Nadu","Ariyalur","621704","Government Taluk Hospital, Ariyalur","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-ARI-0124",20124,CLEANED,VALID_COORDINATE,
20125,11.2342,78.882,"POINT(78.882 11.2342)","Tamil Nadu","Perambalur","621212","District Headquarters Hospital Perambalur","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-PER-0125",20125,CLEANED,VALID_COORDINATE,
20126,11.2462,78.897,"POINT(78.897 11.2462)","Tamil Nadu","Perambalur","621212","Dhanalakshmi Srinivasan Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-PER-0126",20126,CLEANED,VALID_COORDINATE,
20127,11.2162,78.87,"POINT(78.87 11.2162)","Tamil Nadu","Perambalur","621212","Government Taluk Hospital, Perambalur","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-PER-0127",20127,CLEANED,VALID_COORDINATE,
20128,11.1018,79.6522,"POINT(79.6522 11.1018)","Tamil Nadu","Mayiladuthurai","609001","District Headquarters Hospital Mayiladuthurai","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-MAY-0128",20128,CLEANED,VALID_COORDINATE,
20129,11.1138,79.6672,"POINT(79.6672 11.1138)","Tamil Nadu","Mayiladuthurai","609001","Aravind Eye Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-MAY-0129",20129,CLEANED,VALID_COORDINATE,
20130,11.0838,79.6402,"POINT(79.6402 11.0838)","Tamil Nadu","Mayiladuthurai","609001","Government Taluk Hospital, Mayiladuthurai","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-MAY-0130",20130,CLEANED,VALID_COORDINATE,
20131,11.4102,76.695,"POINT(76.695 11.4102)","Tamil Nadu","Nilgiris","643001","Government Medical College Hospital Ooty (Nilgiris)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-NIL-0131",20131,CLEANED,VALID_COORDINATE,
20132,11.4222,76.71,"POINT(76.71 11.4222)","Tamil Nadu","Nilgiris","643001","Cantonment Hospital Wellington","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-NIL-0132",20132,CLEANED,VALID_COORDINATE,
20133,11.3922,76.683,"POINT(76.683 11.3922)","Tamil Nadu","Nilgiris","643001","Government Taluk Hospital, Nilgiris","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-NIL-0133",20133,CLEANED,VALID_COORDINATE,
